maxcap_ws,maxcap_ws
6092.20361,1662.22808
6140.41304,2033.76643
5610.9345,1882.27477
7141.49732,1836.15314
6753.36549,2125.99431
6099.36971,2114.93888
3880.0917,2128.68432
2108.116365,2200.264005
336.14103,2271.84369
-0.57543,2129.8178
3.15204,2161.71525
0.29823,1986.84139
-0.17534,1948.67051
-2.67465,2434.16499
-1.34194,2436.55439
-2.00141,2133.65048
-2.36341,2118.63845
-3.95096,2079.59931
-4.69623,1865.82088
-24.83896,1583.32389
-34.94806,1474.51847
161.08024,1588.8653
3702.31718,1494.90364
9328.59563,1093.52632
11713.72898,961.47362
12838.1893,703.88871
12114.5501,548.81907
12797.41348,528.54111
13101.06882,757.8167
11826.34553,869.39681
10101.85723,950.24501
5707.76816,1241.24191
688.69935,1308.198
38.24936,1239.53548
42.09062,1069.50058
32.81458,964.11805
12.13383,862.79684
-22.58285,622.69215
-19.45482,444.10779
-19.92635,441.52489
-20.24518,462.17468
-22.75333,503.13379
-22.12714,365.26797
-22.63205,253.27221
-25.43356,210.0475
413.43357,181.6075
5496.17233,169.93643
10360.71242,155.70952
13343.73814,165.68711
13901.77553,146.99534
13476.38472,140.32183
13495.91131,216.1961
13278.20797,426.20353
11692.62294,510.45485
9290.46493,478.9339
4458.46687,582.71802
428.96715,702.85141
0.5792,785.11214
-9.42183,846.37934
-8.90766,882.05161
-9.19936,801.30016
-10.08297,686.42778
-9.39603,609.4118
-25.57918,605.61396
-9.67779,510.32084
-9.28442,480.77554
-12.00148,370.52572
-14.75481,248.91118
-15.70187,220.74392
283.5747,219.50378
4277.44951,199.06911
9491.50965,179.75176
11952.27843,176.0379
12225.61833,172.65447
12707.77381,159.04626
11335.4686,206.64521
11599.70139,308.83832
11313.19208,397.1221
10644.39453,544.14464
6051.99559,674.45099
923.50212,726.48465
321.23725,894.72726
312.90057,846.57121
-8.36226,703.18144
-8.48042,760.56862
-9.47667,629.6086
-9.06209,643.39479
-9.29959,553.24544
-9.22663,431.20895
-9.65774,482.4767
-10.02248,610.83014
-11.2312,552.92087
-13.17602,487.70055
257.01692,570.81488
4343.81068,596.8492
10192.78155,642.97725
12207.9413,772.4617
12676.9726,1009.13613
12522.14424,1180.75095
12388.95674,1445.1301
12330.1813,1787.13825
11906.81551,1828.4197
10660.25346,1677.83247
5884.36353,1394.31892
651.41922,1313.18406
20.44176,1317.00677
18.93419,1520.41309
-4.35184,1614.55607
-36.06977,1695.721
-61.75864,1657.14706
-63.14591,1676.84525
-63.12198,1525.41334
-58.57824,1455.44801
-61.50757,1361.6004
-59.50154,1331.3216
-58.39612,1125.69758
-63.97678,1063.76947
437.68371,1088.04635
4948.75339,1008.97911
8950.58126,798.61218
10717.56319,509.47146
11124.71825,497.92171
9943.5273,693.33599
7418.69663,898.29074
6953.67292,924.58591
5380.15978,894.57668
3122.62139,1025.48516
1242.36322,913.70059
163.84186,773.56606
-9.82255,778.34681
-43.31934,869.25302
-39.1127,1141.42087
-23.68466,1332.07872
-16.35588,1533.80875
-14.21524,1607.62348
-16.04524,1779.97372
-16.48265,1764.44059
-17.45794,1630.42522
-29.27933,1592.0594
-31.98173,1700.76304
-27.60753,2059.31063
186.26299,1922.6815
3188.8089,1903.2216
6449.87085,1818.24658
9465.24846,1484.85354
10187.78964,1130.08296
9751.56107,1297.34465
9437.6822,1397.14589
9116.8224,1219.56854
7727.11785,1197.03365
7075.30564,1192.91804
4785.13489,1326.37492
671.76954,1383.21437
-16.71417,1606.15869
-17.99759,1560.04203
-15.05656,1676.38033
-14.75234,1724.02532
529.79405,1956.90317
486.64248,1843.63624
383.04605,1649.85472
325.54802,1692.25544
665.41138,1540.26586
322.00047,1253.1288
405.06433,1242.93839
625.59715,1395.4895
503.67162,1482.24569
4835.88223,1506.8016
9620.81265,1411.27229
10869.47324,1540.85562
11010.87391,1716.37975
10031.93487,1680.04051
10175.39583,1723.82158
8986.23617,2120.58035
8231.77388,2345.86685
7808.74671,2217.68503
5056.08981,2195.42541
560.11391,2122.56966
-24.10591,1878.72142
-20.84119,1781.57322
-18.65466,1774.45534
-14.86644,1777.15706
-16.94928,1905.18596
-17.94321,2060.08536
-17.94118,2162.29108
-17.75828,1963.26292
-17.96195,1541.71286
-16.23825,1638.82938
-15.79011,1378.40311
-19.14439,1472.0303
237.38247,1292.87768
2016.88154,1163.58117
6301.87089,1009.81105
9833.12192,884.04024
10677.55338,791.21374
9894.00157,982.0421
8969.74463,1357.80493
7190.6975,1743.7483
5844.89647,2447.9433
4768.02877,2860.25755
1901.49629,2468.59882
143.14247,1870.4203
-21.4331,1437.01637
-19.2006,1105.5078
-19.3385,1013.96922
-18.69271,956.55338
-17.10802,832.23384
-16.38245,995.27893
-16.48475,1014.39344
-18.66791,1243.70476
-18.50645,1350.38824
-17.20433,1157.73532
-16.12459,1202.51661
-19.1882,1180.27208
143.6203,1231.45837
1322.17954,1312.29181
3416.50644,1401.43542
5404.59127,1471.08343
7601.16082,1538.66503
8940.69801,1661.89793
8470.44351,1615.7187
8831.2114,1505.138
9479.17989,1518.01004
8782.29518,1715.32954
5216.36071,1550.97596
651.65399,1357.71766
-13.31154,1353.21373
-13.14207,1419.74395
-12.89814,1506.84034
-13.16011,1429.94645
-12.04184,1252.03352
-12.18196,1363.82411
-11.65328,1278.65336
-17.09377,1300.07703
-33.94432,1279.9534
-22.03849,1260.29969
-18.08938,1282.92814
-24.50107,1349.63704
672.96657,1369.95065
5218.23741,1361.26791
8637.5999,1459.56196
8859.62064,1665.53177
10055.72863,1693.46344
10734.16676,1802.22776
10939.76039,2044.38573
9967.3865,2292.26365
8712.09151,2722.7919
7541.68457,2826.65356
4540.96062,2777.84801
619.79184,2719.02486
53.44698,2499.02826
-51.3221,2381.60153
-57.44783,2431.54283
-39.79823,2458.59679
-19.89054,2439.47389
-17.49262,2489.2273
-28.77945,2340.67714
-17.74759,2207.2463
-17.31316,2211.55811
-19.63766,2355.92083
-20.91261,2165.37654
-22.17205,1779.76552
507.99923,1877.91796
5177.71617,2023.62143
9736.55734,2006.34704
12165.50593,1688.83726
12628.56763,1204.8301
12833.80538,793.54257
12856.15703,633.92565
12330.42356,714.27058
10985.02683,606.45354
9317.92001,698.24151
5423.81544,978.03239
542.30932,924.55215
-23.46413,761.19028
-20.27923,649.36522
-19.84892,396.51687
-19.30693,245.32347
-19.74474,193.82604
-19.68405,241.43309
-21.11206,264.40974
-20.53802,218.18428
-20.95518,174.20059
-24.23137,122.11835
-27.00636,98.78321
-28.88063,102.44408
748.36792,103.85549
3874,121.40596
7395.91295,118.48755
9479.5917,91.79082
11084.57811,128.40952
10426.68813,200.46486
10090.43023,381.64153
9400.5767,1132.93186
7799.63623,2151.13173
6042.03296,2673.66062
2393.32031,2422.33983
107.70975,2068.22539
-20.45688,1960.21791
-19.59357,1835.63215
-19.86935,1527.29091
-19.36669,1256.71047
-21.19749,753.571
-22.24214,693.50985
-23.7518,882.98881
-23.85155,1089.16087
-25.78534,859.7221
-23.56924,1557.29903
-26.93507,1501.70839
-27.60742,1372.55214
442.88363,1224.23924
2416.13477,1330.98365
4751.50977,1245.77923
6511.27453,1228.27514
7802.74721,1377.10041
8218.42939,1419.92005
8787.49662,1506.23593
8891.55217,2180.9432
8064.31002,2395.43689
6636.93074,1976.12441
3942.65988,1990.46237
507.89308,1870.41706
-3.60129,1711.24363
-2.07785,1633.15738
-3.5149,1831.74473
-3.35837,1650.90296
-3.56444,1628.40389
-4.49014,1481.74209
-3.77929,1474.13554
-3.78462,1462.51992
-4.08141,1550.37315
-5.90417,1586.75886
-7.32342,1447.90251
-10.15977,1365.15588
717.30949,1366.68028
5929.08268,1507.34783
10854.61129,1456.43875
12576.08706,1282.37471
12589.48885,1278.50164
12711.99122,1403.50846
11985.52777,1554.60999
11464.48095,1679.28056
10385.35149,1801.39419
8534.79608,1498.50409
4939.94224,1566.85951
708.09176,1465.94776
-23.45833,1211.69023
-20.01209,1330.84775
-26.53907,1800.35288
-20.99892,1625.66831
-19.74933,1690.63416
-19.92426,1989.59977
-20.42536,2159.74147
-20.77828,2747.67313
-21.1747,2792.07662
-22.00673,2714.07274
-23.19765,3023.96174
-25.00696,3413.43853
723.32669,3489.04712
6924.19948,3424.47725
11811.58646,3321.56342
13599.57169,3127.42193
13612.26051,3193.36792
12316.59632,3573.607
12404.96173,3748.01035
12370.7259,3647.23312
13002.94316,3428.25372
12137.64418,3302.10158
7340.85486,3155.56806
938.3576,2876.7283
-14.61666,2625.50868
-21.79662,2466.45455
-21.0045,2405.96182
-20.60082,2635.66863
-21.75049,2871.79983
-22.36983,2827.5361
-21.07285,3025.09549
-23.4917,2778.80131
-21.89769,2436.90652
-22.54385,2426.03988
-21.56843,2307.16711
-21.062,2528.77277
1279.50674,2561.89497
7859.43542,2254.67432
12106.71975,1807.79062
13657.4578,1361.07265
13499.40485,1028.34055
13240.56521,1006.10559
13300.38689,1104.71709
11923.61533,1176.35144
10169.13031,1290.54429
8258.60032,1289.12339
4176.17919,1448.53212
620.00184,1333.05896
-20.62897,1190.768
-18.00493,1492.8742
-18.28046,1729.8601
-18.98497,1757.39927
-19.7496,1638.96543
-19.56307,1590.88556
-18.9338,1446.7009
-19.38783,1564.64839
-20.22976,1466.61877
-20.28345,1303.62238
-21.79079,1235.55169
-21.34324,1040.68832
896.25832,990.27616
4235.5683,1051.10022
6985.9512,1002.76215
9515.00434,717.67978
12316.59181,587.21857
12276.31964,549.70006
11255.98332,513.40424
9753.64517,620.45022
7893.08599,713.56622
4209.07753,834.29348
1858.01657,748.11413
362.96886,702.17073
-14.31054,794.43923
-14.01241,787.96923
-14.89739,779.3902
-15.05885,778.81987
-15.56147,694.12358
-15.40029,661.39193
-15.36673,601.08607
-16.06945,465.7257
-22.28085,333.8294
-25.43702,352.89519
-32.69754,473.00135
-24.63491,572.11085
1192.20437,596.21112
6106.53115,742.59426
8817.9638,944.95232
9775.01307,1329.08528
8820.62103,1654.94866
7204.28707,1501.62701
6134.62587,1432.79171
5197.82416,1360.11679
4405.07385,1435.61375
3453.59189,1555.4337
2278.56736,1296.71682
380.72725,1112.06975
-9.18995,1391.94812
-10.83433,1687.20557
-9.85985,2043.90135
-8.85855,1733.20951
-11.50469,1451.68539
-12.57379,1406.06006
-14.09488,1536.62262
-13.41916,1915.38951
-15.74725,2337.4572
-23.34514,2561.34965
-24.09691,2449.69621
-23.82293,2230.3851
411.62938,2036.81678
3919.2142,2244.62458
6865.11385,2254.85178
8955.94799,2579.61974
9932.71052,3140.11796
10172.3704,3261.03451
9830.21085,3205.59121
11219.428,3102.63638
10554.63414,3320.68193
9694.22308,3347.0642
6477.03969,2913.41886
1207.06357,2608.51325
19.81746,2655.02533
-14.77499,2604.34404
-13.87745,2611.90668
-15.03491,2135.90053
-14.19666,2052.73288
-15.05751,2222.47584
-17.65569,2346.90559
-18.07163,2530.23532
-20.34574,2686.75404
-20.34899,2862.55987
-16.9153,3004.88482
-18.05663,3257.11934
1403.78467,3335.053
7372.07892,3202.08061
12271.12126,2783.23516
13816.84078,2546.07704
13996.87213,2434.43938
12998.1402,2378.06321
13650.29518,2217.80886
13684.73183,2308.66911
13711.69554,2356.51166
12975.75104,2194.53571
8772.88536,1995.59926
1860.15933,1877.5401
195.34218,1959.64017
2.25972,1838.33104
-13.70185,1410.62906
-13.91115,931.29311
-13.05751,1024.98829
-13.2654,1294.67537
-13.9266,1403.70888
-15.99703,1162.45774
-17.11659,1260.93617
-16.61678,1115.50332
-19.71951,1068.04088
-18.03103,1076.53302
1869.22144,1208.70628
8607.44168,1245.71016
13517.83162,1452.37338
15126.60185,1538.06904
15533.97634,1333.37305
15603.15906,1254.70847
15270.72848,1369.3338
14823.09444,1405.3566
14032.08515,1241.90143
12999.56452,1069.51798
9093.43531,965.7183
1779.33086,802.59262
11.75981,727.16196
-14.28595,641.05623
-13.13177,661.90236
-12.35313,653.53006
-13.49189,630.05306
-13.45799,691.54784
-14.15191,697.42274
-13.90435,766.09518
-15.79307,776.08269
-17.47494,795.63734
-22.0984,836.95786
-20.30037,883.8802
1713.32973,951.31251
8345.94508,971.63181
13292.80553,1003.27613
15174.74126,1178.962
15058.45044,1273.24777
14824.97079,1186.27915
14622.64458,1137.99555
15100.55652,919.28463
14073.96623,827.6307
12300.31529,707.41568
8351.57395,554.952
1702.08265,431.42281
-16.02993,386.05444
-23.78586,334.19424
-21.87846,344.26913
-21.66942,356.25367
-26.12981,412.14637
-21.09114,421.4346
-21.25228,513.94304
-38.96493,520.42722
-62.31684,486.82802
-44.65015,491.26947
-29.51489,515.4887
-21.26708,426.80054
1946.34739,445.89013
9172.81116,474.5512
13764.55077,667.19094
15085.05825,929.97732
15537.44022,1071.08653
15385.30291,1165.73741
15245.20966,1001.80535
15548.59067,847.87631
14341.04873,762.12371
13509.59325,663.22073
9092.63,557.22604
1876.40902,372.63234
24.67622,274.5574
7.25326,297.0386
7.05946,331.20394
7.47853,370.17267
6.70075,394.3269
7.76533,356.14593
-0.44502,333.29147
4.36403,317.78683
7.14483,302.47573
3.7721,279.34628
1.75405,274.87981
7.0345,295.24645
2051.45842,316.5224
9182.68661,322.01474
13908.01439,321.36541
15293.56775,335.77569
15373.27756,391.45463
15058.90244,468.07291
14490.24258,391.92309
15338.58252,262.74382
15339.88225,213.89559
13766.53513,161.58923
9107.49227,107.51149
1829.4941,90.79008
6.56416,89.23666
-19.01275,123.44476
-18.68749,126.27024
-18.94883,114.39522
-21.801,112.41489
-18.83001,103.28117
-18.4302,101.01433
-22.99416,94.80576
-25.96188,98.74066
-28.15836,87.38427
-29.41008,118.27423
-22.96445,144.08435
2112.34267,168.37193
9252.66892,189.52208
13926.4694,112.28038
15410.41508,114.95109
15777.93163,191.74882
15766.44118,183.18972
15802.47836,183.25812
15416.22574,159.93739
14227.15051,125.57732
12742.47746,100.17791
8132.38116,121.57517
1732.65952,222.42658
98.26809,293.80964
-23.77103,231.56283
-22.82661,173.29339
-21.34766,164.0003
-21.62809,249.52199
-22.43043,434.95319
-22.30485,317.26316
-24.17277,258.22335
-24.2668,349.49103
-27.05091,247.07986
-36.39291,146.46721
-22.11741,156.53615
1761.25165,206.49127
7214.46107,179.90156
10282.15026,181.96291
10949.06261,222.56254
11855.73188,317.52838
12129.48817,423.51428
11330.5107,478.9436
10097.03616,567.71837
8172.05009,492.01337
6557.96383,637.27391
4630.28629,838.28546
1065.77228,1416.84929
61.42678,2221.74894
-20.46044,2182.06929
-19.67851,2408.08367
-19.85855,2694.07435
-21.55266,2059.15461
-21.62359,1234.74801
-22.35909,1325.95843
-23.1809,1309.5725
-23.8533,1343.83551
-26.46077,1243.847
-28.09885,1244.08498
-27.45095,1278.11866
475.27536,1244.92373
1798.85403,1081.54185
3409.58422,1050.08663
6114.91259,1133.45079
8184.83768,1165.62835
8066.21011,1391.33797
7386.86147,1258.57068
7144.68628,1747.64102
5097.70591,2177.78415
4880.87663,2297.50357
3547.2221,2252.30905
764.3285,2092.48329
90.54905,2527.77342
14.87912,2829.28665
-8.03019,2662.45916
-8.83526,2394.75961
-12.19221,2335.85354
-15.42114,2382.02231
-21.71469,2039.57895
-17.15208,2027.99874
-14.57861,2056.40236
-15.52762,1785.09017
-18.50594,1652.77824
-5.38932,1457.24944
1472.93188,1330.4895
6101.18625,1330.23628
9352.68653,1448.4331
12058.52093,1777.53688
13296.1722,1545.67355
12819.72794,1667.77733
11604.3471,2013.58633
12428.40961,2222.14302
11479.96791,2489.85032
10020.26056,2619.5929
6467.5224,2826.9896
1558.06646,2777.83992
-26.11498,2931.54914
-12.63638,3029.29324
-4.87967,3204.07863
-0.49728,3443.6516
-8.36719,3496.24549
-6.88316,3105.5342
-4.77968,2975.99737
-9.27966,2903.93933
-12.62142,2833.39897
-11.45609,2500.12708
-9.03401,2005.24269
11.03466,1942.61309
2412.99651,1816.68831
9163.25042,1685.37378
13660.65501,1668.10281
14548.64367,1446.25911
14569.43942,1527.49564
15130.64649,1380.56409
14669.292,1780.77878
14457.54955,1957.70482
13922.77973,2043.43785
11256.17706,2011.84397
6504.32822,2111.14514
1415.34096,2131.68428
21.80164,1983.435
8.91705,1920.4698
12.58044,2127.29961
13.19238,2178.09503
14.19348,1892.01884
-1.33796,1700.29788
-16.98725,1638.76265
-12.68476,1459.51749
-11.29303,1355.10807
-14.00892,818.22098
-14.34542,1110.11336
-0.23422,1117.61709
2143.39403,1176.74117
8120.77967,951.47151
12096.67799,1043.61036
13212.0911,1339.92066
13464.93538,1837.62193
12890.15817,2546.25593
12047.92701,2942.40154
12357.98807,3006.56405
10994.48099,3106.35527
10653.23482,3244.58558
6508.25284,3503.51413
1741.56925,3164.29314
486.1144,2936.3579
297.21997,2888.50462
-26.0545,2931.46722
-23.33801,3047.36218
-27.2901,2989.27512
-35.35112,2664.96697
-43.66142,2585.82433
-18.86752,2798.24308
-8.47552,3034.08273
-20.39844,2382.94192
-12.89974,2125.35703
20.71348,2010.82298
2511.08025,1074.98361
9169.337,349.35981
13158.96322,214.27126
14269.12768,132.8587
13211.67911,130.36641
11627.48302,132.28696
11769.44129,88.93612
12813.76917,73.24642
13735.75117,103.65981
12072.32199,93.43217
8406.68721,59.64154
1926.77715,53.9825
19.05549,108.20389
-10.42954,115.03506
-7.20532,89.60151
-5.13522,160.57699
-6.0616,187.38063
-4.28838,115.22209
-7.21616,108.94207
-9.1935,112.69723
-10.5569,162.90849
-13.19377,146.99818
-14.40455,168.30123
29.13475,134.88788
2740.58101,123.83215
9264.51541,175.04757
13883.01315,195.00899
15263.40672,306.72503
15875.19304,624.48656
15911.57193,618.69819
16015.14712,619.09853
15896.52172,600.21764
15284.8667,653.61656
13733.74961,755.40935
9233.07616,1080.59088
2216.41452,1231.39341
36.49562,1188.48386
-3.04511,1135.22591
-2.92798,942.92988
-0.54993,556.19489
1.81635,365.76355
-4.66982,343.99554
-20.75991,376.65465
-11.54414,577.48368
-11.07512,464.41294
-12.80609,504.06288
-15.52427,585.93436
28.55755,546.24731
1972.56691,490.30879
6643.274,349.93154
10341.39584,227.35102
12264.07408,215.68853
13343.73548,310.81372
12354.47946,427.48695
12371.39443,514.14191
12377.13105,767.4395
11253.04014,1066.28413
9676.16421,1112.12133
6090.39176,888.62575
1493.80106,748.89119
-5.47223,702.40242
-24.21815,619.3762
-6.39206,797.2869
-3.20532,951.50553
-11.64308,934.10406
-6.2764,847.21352
-3.01738,1024.12727
-5.08922,1309.03629
-7.60174,1475.38605
-5.53891,1908.73342
-7.3477,1589.74123
10.38895,1411.79682
1048.16902,1428.79469
4516.63861,1352.71675
7134.41033,1379.70334
9149.87383,1414.87664
10616.663,1597.63274
10542.46546,1482.06712
10545.45707,1815.97715
10982.46945,1936.76093
8712.85766,2247.95956
8357.18517,2470.83065
6962.51031,2336.70402
2010.97123,2019.32812
21.66083,1626.76926
-37.90477,1639.54531
-51.65956,1669.97582
-51.07788,1714.38165
-54.69457,1721.81538
-55.02995,1624.60561
-52.86948,1745.64375
-33.42844,1786.41225
-32.63892,1662.18666
-32.71552,1601.09267
-38.00619,1561.48091
26.05493,1351.78947
3121.60043,1347.98474
9621.03723,1595.99774
12869.77399,1824.7224
13578.55532,2137.88176
