,demand,date,time,EVdemand,demandW/OEV,demandZEV,demand1/2ZEV,demand3/4ZEV
308,22654,20180113,20,466.77096,20086.759720000002,59295.52036,39691.14004,49493.3302
309,22739,20180113,21,377.1402,20664.728900000002,52344.5057,36504.6173,44424.561499999996
310,22674,20180113,22,311.76683999999995,20959.28238,47147.696939999994,34053.48966,40600.59329999999
311,22753,20180113,23,247.78248,21390.19636,42203.92468,31797.06052,37000.4926
312,22928,20180114,0,204.38844000000003,21803.86358,38972.49254000001,30388.178060000002,34680.335300000006
313,23697,20180114,1,162.34799999999998,22804.086,36441.318,29622.701999999997,33032.009999999995
314,25953,20180114,2,126.07116000000002,25259.60862,35849.58606,30554.59734,33202.0917
315,26241,20180114,3,102.35651999999999,25678.03914,34275.98682,29977.01298,32126.4999
316,25743,20180114,4,91.35912,25240.52484,32914.69092,29077.60788,30996.1494
317,25076,20180114,5,110.1138,24470.3741,33719.933300000004,29095.153700000003,31407.5435
318,24190,20180114,6,181.11396000000002,23193.87322,38407.44586000001,30800.65954,34604.0527
319,22819,20180114,7,341.0701199999999,20943.11434,49593.00442,35268.05938,42430.531899999994
320,21350,20180114,8,508.5361200000001,18553.051339999998,61270.08542,39911.56838,50590.8269
321,20493,20180114,9,526.7767200000001,17595.728039999998,61844.97252000001,39720.35028,50782.6614
322,19912,20180114,10,509.48352000000006,17109.84064,59906.45632,38508.14848,49207.3024
323,19394,20180114,11,490.36380000000014,16696.9991,57887.55830000001,37292.27870000001,47589.918500000014
324,19159,20180114,12,493.9575599999999,16442.23342,57934.668459999986,37188.450939999995,47561.5597
325,19131,20180114,13,487.01004000000023,16452.444779999998,57361.28814000002,36906.866460000005,47134.07730000001
326,19516,20180114,14,478.89312000000024,16882.08784,57109.10992000002,36995.598880000005,47052.35440000001
327,20316,20180114,15,521.46084,17447.96538,61250.67594,39349.32066,50299.9983
328,20674,20180114,16,558.8269199999999,17600.45194,64541.91321999999,41071.18257999999,52806.54789999999
329,21147,20180114,17,620.3554799999997,17735.04486,69844.90517999997,43789.97501999999,56817.440099999985
330,21423,20180114,18,637.4464800000001,17917.04436,71462.54868,44689.79652,58076.172600000005
331,21419,20180114,19,578.91192,18234.98444,66863.58572,42549.28508,54706.4354
332,21251,20180114,20,466.77096,18683.759720000002,57892.52036,38288.14004,48090.3302
333,21380,20180114,21,377.1402,19305.728900000002,50985.5057,35145.6173,43065.561499999996
334,21399,20180114,22,311.76683999999995,19684.28238,45872.696939999994,32778.48966,39325.59329999999
335,21791,20180114,23,247.78248,20428.19636,41241.92468,30835.06052,36038.4926
336,22104,20180115,0,204.38844000000003,20979.86358,38148.49254000001,29564.178060000002,33856.335300000006
337,23149,20180115,1,162.34799999999998,22256.086,35893.318,29074.701999999997,32484.01
338,25611,20180115,2,126.07116000000002,24917.60862,35507.58606,30212.59734,32860.0917
339,26102,20180115,3,102.35651999999999,25539.03914,34136.98682,29838.01298,31987.4999
340,25606,20180115,4,91.35912,25103.52484,32777.69092,28940.60788,30859.1494
341,24882,20180115,5,110.1138,24276.3741,33525.933300000004,28901.153700000003,31213.5435
342,23830,20180115,6,181.11396000000002,22833.87322,38047.44586000001,30440.65954,34244.0527
343,22613,20180115,7,341.0701199999999,20737.11434,49387.00442,35062.05938,42224.531899999994
344,21355,20180115,8,508.5361200000001,18558.051339999998,61275.08542,39916.56838,50595.8269
345,20390,20180115,9,526.7767200000001,17492.728039999998,61741.97252000001,39617.35028,50679.6614
346,19778,20180115,10,509.48352000000006,16975.84064,59772.45632,38374.14848,49073.3024
347,19456,20180115,11,490.36380000000014,16758.9991,57949.55830000001,37354.27870000001,47651.918500000014
348,19448,20180115,12,493.9575599999999,16731.23342,58223.668459999986,37477.450939999995,47850.5597
349,19971,20180115,13,487.01004000000023,17292.444779999998,58201.28814000002,37746.866460000005,47974.07730000001
350,21364,20180115,14,478.89312000000024,18730.08784,58957.10992000002,38843.598880000005,48900.35440000001
351,23161,20180115,15,521.46084,20292.96538,64095.67594,42194.32066,53144.9983
352,23855,20180115,16,558.8269199999999,20781.45194,67722.91321999999,44252.18257999999,55987.54789999999
353,24432,20180115,17,620.3554799999997,21020.04486,73129.90517999997,47074.97501999999,60102.440099999985
354,24939,20180115,18,637.4464800000001,21433.04436,74978.54868,48205.79652,61592.172600000005
355,24994,20180115,19,578.91192,21809.98444,70438.58572,46124.28508,58281.4354
356,24634,20180115,20,466.77096,22066.759720000002,61275.52036,41671.14004,51473.3302
357,24631,20180115,21,377.1402,22556.728900000002,54236.5057,38396.6173,46316.561499999996
358,24966,20180115,22,311.76683999999995,23251.28238,49439.696939999994,36345.48966,42892.59329999999
359,25223,20180115,23,247.78248,23860.19636,44673.92468,34267.06052,39470.4926
360,25081,20180116,0,204.38844000000003,23956.86358,41125.49254000001,32541.178060000002,36833.335300000006
361,25958,20180116,1,162.34799999999998,25065.086,38702.318,31883.701999999997,35293.009999999995
362,28276,20180116,2,126.07116000000002,27582.60862,38172.58606,32877.59734,35525.0917
363,28491,20180116,3,102.35651999999999,27928.03914,36525.98682,32227.01298,34376.4999
364,27832,20180116,4,91.35912,27329.52484,35003.69092,31166.60788,33085.149399999995
365,26953,20180116,5,110.1138,26347.3741,35596.933300000004,30972.153700000003,33284.5435
366,25516,20180116,6,181.11396000000002,24519.87322,39733.44586000001,32126.65954,35930.0527
367,23738,20180116,7,341.0701199999999,21862.11434,50512.00442,36187.05938,43349.531899999994
368,21999,20180116,8,508.5361200000001,19202.051339999998,61919.08542,40560.56838,51239.8269
369,20828,20180116,9,526.7767200000001,17930.728039999998,62179.97252000001,40055.35028,51117.6614
370,20044,20180116,10,509.48352000000006,17241.84064,60038.45632,38640.14848,49339.3024
371,19893,20180116,11,490.36380000000014,17195.9991,58386.55830000001,37791.27870000001,48088.918500000014
372,19825,20180116,12,493.9575599999999,17108.23342,58600.668459999986,37854.450939999995,48227.5597
373,20429,20180116,13,487.01004000000023,17750.444779999998,58659.28814000002,38204.866460000005,48432.07730000001
374,21860,20180116,14,478.89312000000024,19226.08784,59453.10992000002,39339.598880000005,49396.35440000001
375,23963,20180116,15,521.46084,21094.96538,64897.67594,42996.32066,53946.9983
376,25300,20180116,16,558.8269199999999,22226.45194,69167.91321999999,45697.18257999999,57432.54789999999
377,25387,20180116,17,620.3554799999997,21975.04486,74084.90517999997,48029.97501999999,61057.440099999985
378,25377,20180116,18,637.4464800000001,21871.04436,75416.54868,48643.79652,62030.172600000005
379,25049,20180116,19,578.91192,21864.98444,70493.58572,46179.28508,58336.4354
380,24611,20180116,20,466.77096,22043.759720000002,61252.52036,41648.14004,51450.3302
381,24729,20180116,21,377.1402,22654.728900000002,54334.5057,38494.6173,46414.561499999996
382,25112,20180116,22,311.76683999999995,23397.28238,49585.696939999994,36491.48966,43038.59329999999
383,25115,20180116,23,247.78248,23752.19636,44565.92468,34159.06052,39362.4926
384,25217,20180117,0,204.38844000000003,24092.86358,41261.49254000001,32677.178060000002,36969.335300000006
385,25919,20180117,1,162.34799999999998,25026.086,38663.318,31844.701999999997,35254.009999999995
386,28064,20180117,2,126.07116000000002,27370.60862,37960.58606,32665.59734,35313.0917
387,28412,20180117,3,102.35651999999999,27849.03914,36446.98682,32148.01298,34297.4999
388,27816,20180117,4,91.35912,27313.52484,34987.69092,31150.60788,33069.149399999995
389,27008,20180117,5,110.1138,26402.3741,35651.933300000004,31027.153700000003,33339.5435
390,25584,20180117,6,181.11396000000002,24587.87322,39801.44586000001,32194.65954,35998.0527
391,23680,20180117,7,341.0701199999999,21804.11434,50454.00442,36129.05938,43291.531899999994
392,22041,20180117,8,508.5361200000001,19244.051339999998,61961.08542,40602.56838,51281.8269
393,20915,20180117,9,526.7767200000001,18017.728039999998,62266.97252000001,40142.35028,51204.6614
394,20141,20180117,10,509.48352000000006,17338.84064,60135.45632,38737.14848,49436.3024
395,19694,20180117,11,490.36380000000014,16996.9991,58187.55830000001,37592.27870000001,47889.918500000014
396,19641,20180117,12,493.9575599999999,16924.23342,58416.668459999986,37670.450939999995,48043.5597
397,20201,20180117,13,487.01004000000023,17522.444779999998,58431.28814000002,37976.866460000005,48204.07730000001
398,21697,20180117,14,478.89312000000024,19063.08784,59290.10992000002,39176.598880000005,49233.35440000001
399,24170,20180117,15,521.46084,21301.96538,65104.67594,43203.32066,54153.9983
400,25497,20180117,16,558.8269199999999,22423.45194,69364.91321999999,45894.18257999999,57629.54789999999
401,25413,20180117,17,620.3554799999997,22001.04486,74110.90517999997,48055.97501999999,61083.440099999985
402,25222,20180117,18,637.4464800000001,21716.04436,75261.54868,48488.79652,61875.172600000005
403,25013,20180117,19,578.91192,21828.98444,70457.58572,46143.28508,58300.4354
404,24845,20180117,20,466.77096,22277.759720000002,61486.52036,41882.14004,51684.3302
405,24719,20180117,21,377.1402,22644.728900000002,54324.5057,38484.6173,46404.561499999996
406,24926,20180117,22,311.76683999999995,23211.28238,49399.696939999994,36305.48966,42852.59329999999
407,25136,20180117,23,247.78248,23773.19636,44586.92468,34180.06052,39383.4926
408,25391,20180118,0,204.38844000000003,24266.86358,41435.49254000001,32851.178060000006,37143.335300000006
409,26215,20180118,1,162.34799999999998,25322.086,38959.318,32140.701999999997,35550.009999999995
410,28232,20180118,2,126.07116000000002,27538.60862,38128.58606,32833.59734,35481.0917
411,28581,20180118,3,102.35651999999999,28018.03914,36615.98682,32317.01298,34466.4999
412,27957,20180118,4,91.35912,27454.52484,35128.69092,31291.60788,33210.149399999995
413,27181,20180118,5,110.1138,26575.3741,35824.933300000004,31200.153700000003,33512.5435
414,25704,20180118,6,181.11396000000002,24707.87322,39921.44586000001,32314.65954,36118.0527
415,23902,20180118,7,341.0701199999999,22026.11434,50676.00442,36351.05938,43513.531899999994
416,22092,20180118,8,508.5361200000001,19295.051339999998,62012.08542,40653.56838,51332.8269
417,20950,20180118,9,526.7767200000001,18052.728039999998,62301.97252000001,40177.35028,51239.6614
418,20555,20180118,10,509.48352000000006,17752.84064,60549.45632,39151.14848,49850.3024
419,20164,20180118,11,490.36380000000014,17466.9991,58657.55830000001,38062.27870000001,48359.918500000014
420,20070,20180118,12,493.9575599999999,17353.23342,58845.668459999986,38099.450939999995,48472.5597
421,20676,20180118,13,487.01004000000023,17997.444779999998,58906.28814000002,38451.866460000005,48679.07730000001
422,22099,20180118,14,478.89312000000024,19465.08784,59692.10992000002,39578.598880000005,49635.35440000001
423,24139,20180118,15,521.46084,21270.96538,65073.67594,43172.32066,54122.9983
424,25403,20180118,16,558.8269199999999,22329.45194,69270.91321999999,45800.18257999999,57535.54789999999
425,25278,20180118,17,620.3554799999997,21866.04486,73975.90517999997,47920.97501999999,60948.440099999985
426,25338,20180118,18,637.4464800000001,21832.04436,75377.54868,48604.79652,61991.172600000005
427,25301,20180118,19,578.91192,22116.98444,70745.58572,46431.28508,58588.4354
428,24906,20180118,20,466.77096,22338.759720000002,61547.52036,41943.14004,51745.3302
429,24796,20180118,21,377.1402,22721.728900000002,54401.5057,38561.6173,46481.561499999996
430,25164,20180118,22,311.76683999999995,23449.28238,49637.696939999994,36543.48966,43090.59329999999
431,25156,20180118,23,247.78248,23793.19636,44606.92468,34200.06052,39403.4926
432,25426,20180119,0,204.38844000000003,24301.86358,41470.49254000001,32886.178060000006,37178.335300000006
433,26174,20180119,1,162.34799999999998,25281.086,38918.318,32099.701999999997,35509.009999999995
434,28161,20180119,2,126.07116000000002,27467.60862,38057.58606,32762.59734,35410.0917
435,28475,20180119,3,102.35651999999999,27912.03914,36509.98682,32211.01298,34360.4999
436,27903,20180119,4,91.35912,27400.52484,35074.69092,31237.60788,33156.149399999995
437,27048,20180119,5,110.1138,26442.3741,35691.933300000004,31067.153700000003,33379.5435
438,25643,20180119,6,181.11396000000002,24646.87322,39860.44586000001,32253.65954,36057.0527
439,23897,20180119,7,341.0701199999999,22021.11434,50671.00442,36346.05938,43508.531899999994
440,22237,20180119,8,508.5361200000001,19440.051339999998,62157.08542,40798.56838,51477.8269
441,21226,20180119,9,526.7767200000001,18328.728039999998,62577.97252000001,40453.35028,51515.6614
442,20694,20180119,10,509.48352000000006,17891.84064,60688.45632,39290.14848,49989.3024
443,20225,20180119,11,490.36380000000014,17527.9991,58718.55830000001,38123.27870000001,48420.918500000014
444,20156,20180119,12,493.9575599999999,17439.23342,58931.668459999986,38185.450939999995,48558.5597
445,20711,20180119,13,487.01004000000023,18032.444779999998,58941.28814000002,38486.866460000005,48714.07730000001
446,21871,20180119,14,478.89312000000024,19237.08784,59464.10992000002,39350.598880000005,49407.35440000001
447,24102,20180119,15,521.46084,21233.96538,65036.67594,43135.32066,54085.9983
448,25423,20180119,16,558.8269199999999,22349.45194,69290.91321999999,45820.18257999999,57555.54789999999
449,25695,20180119,17,620.3554799999997,22283.04486,74392.90517999997,48337.97501999999,61365.440099999985
450,25422,20180119,18,637.4464800000001,21916.04436,75461.54868,48688.79652,62075.172600000005
451,24957,20180119,19,578.91192,21772.98444,70401.58572,46087.28508,58244.4354
452,24550,20180119,20,466.77096,21982.759720000002,61191.52036,41587.14004,51389.3302
453,24581,20180119,21,377.1402,22506.728900000002,54186.5057,38346.6173,46266.561499999996
454,25174,20180119,22,311.76683999999995,23459.28238,49647.696939999994,36553.48966,43100.59329999999
455,24735,20180119,23,247.78248,23372.19636,44185.92468,33779.06052,38982.4926
456,24768,20180120,0,204.38844000000003,23643.86358,40812.49254000001,32228.178060000002,36520.335300000006
457,25480,20180120,1,162.34799999999998,24587.086,38224.318,31405.701999999997,34815.009999999995
458,27526,20180120,2,126.07116000000002,26832.60862,37422.58606,32127.59734,34775.0917
459,27972,20180120,3,102.35651999999999,27409.03914,36006.98682,31708.01298,33857.4999
460,27443,20180120,4,91.35912,26940.52484,34614.69092,30777.60788,32696.1494
461,26877,20180120,5,110.1138,26271.3741,35520.933300000004,30896.153700000003,33208.5435
462,25948,20180120,6,181.11396000000002,24951.87322,40165.44586000001,32558.65954,36362.0527
463,24380,20180120,7,341.0701199999999,22504.11434,51154.00442,36829.05938,43991.531899999994
464,22751,20180120,8,508.5361200000001,19954.051339999998,62671.08542,41312.56838,51991.8269
465,21956,20180120,9,526.7767200000001,19058.728039999998,63307.97252000001,41183.35028,52245.6614
466,21101,20180120,10,509.48352000000006,18298.84064,61095.45632,39697.14848,50396.3024
467,20580,20180120,11,490.36380000000014,17882.9991,59073.55830000001,38478.27870000001,48775.918500000014
468,20392,20180120,12,493.9575599999999,17675.23342,59167.668459999986,38421.450939999995,48794.5597
469,20569,20180120,13,487.01004000000023,17890.444779999998,58799.28814000002,38344.866460000005,48572.07730000001
470,21152,20180120,14,478.89312000000024,18518.08784,58745.10992000002,38631.598880000005,48688.35440000001
