Energy.Source.1,Technology,Utility.ID,Generator.ID,Prime.Mover,Nameplate.Capacity..MW.,Nameplate.Power.Factor,Summer.Capacity..MW.,Winter.Capacity..MW.,Minimum.Load..MW.,Planned.Retirement.Month,Planned.Retirement.Year,VOM,fuelTypes,unit,heatRateLow,heatRateHigh,fuelCost,Notes,capacityQuantile,capacityQuan
WAT,Conventional Hydroelectric,14328,1,HY,31,0.94,34,34,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.706751055,B
WAT,Conventional Hydroelectric,19281,1,HY,1.1,0.95,1.1,1.1,0.3,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.094936709,C
WAT,Conventional Hydroelectric,19281,2,HY,1.1,0.95,1.1,1.1,0.3,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.094936709,C
WAT,Conventional Hydroelectric,19281,3,HY,1.1,0.95,1.1,1.1,0.3,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.094936709,C
WAT,Conventional Hydroelectric,19281,4,HY,34.3,0.9,38.2,38.2,8,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.729957806,B
WAT,Conventional Hydroelectric,14328,3,HY,25,0.9,25,25,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.666666667,B
WAT,Conventional Hydroelectric,14328,4,HY,60.3,0.9,60,60,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.860759494,A
WAT,Conventional Hydroelectric,14328,1,HY,1,1,1,1,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.05907173,C
WAT,Conventional Hydroelectric,19586,1,HY,1.4,0.8,0.7,1,0.3,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.132911392,C
WAT,Conventional Hydroelectric,14328,2,HY,0.9,1,0.9,0.9,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.056962025,C
WAT,Conventional Hydroelectric,14328,1,HY,7,0.9,7,7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.483122363,B
WAT,Conventional Hydroelectric,19281,2,HY,45.5,0.95,55,55,10,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.791139241,A
WAT,Conventional Hydroelectric,19281,3,HY,45.5,0.95,55,55,10,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.791139241,A
WAT,Conventional Hydroelectric,14328,H1,HY,33,1,32.5,32.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.717299578,B
WAT,Conventional Hydroelectric,14328,H2,HY,33,1,32.5,32.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.717299578,B
WAT,Conventional Hydroelectric,14328,1,HY,40,0.9,41,41,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.782700422,A
WAT,Conventional Hydroelectric,14328,1,HY,23.8,0.9,25,25,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.662447257,B
WAT,Conventional Hydroelectric,14328,2,HY,25,0.9,25,25,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.666666667,B
WAT,Conventional Hydroelectric,14328,1,HY,12,0.9,13.2,13.2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.573839662,B
WAT,Conventional Hydroelectric,14328,2,HY,12,0.9,13.2,13.2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.573839662,B
WAT,Conventional Hydroelectric,14328,3,HY,12,0.9,13.2,13.2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.573839662,B
WAT,Conventional Hydroelectric,14328,4,HY,13.2,0.9,14.4,14.4,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.5907173,B
WAT,Conventional Hydroelectric,14328,5,HY,53.1,0.9,49.5,49.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.837552743,A
WAT,Conventional Hydroelectric,14328,1,HY,22,0.8,22,22,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.654008439,B
WAT,Conventional Hydroelectric,25915,1,HY,10,0.8,10.4,10.6,2.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.529535865,B
WAT,Conventional Hydroelectric,25915,2,HY,10,0.8,10.4,10.5,2.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.529535865,B
WAT,Conventional Hydroelectric,14328,1,HY,32.3,0.9,30.7,30.7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.713080169,B
WAT,Conventional Hydroelectric,14328,2,HY,35.1,0.9,30.7,30.7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.73628692,B
WAT,Conventional Hydroelectric,14328,3,HY,35.1,0.9,36.6,36.6,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.73628692,B
WAT,Conventional Hydroelectric,14328,H1,HY,67.5,0.9,72,72,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.879746835,A
WAT,Conventional Hydroelectric,14328,H2,HY,67.5,0.9,72,72,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.879746835,A
WAT,Conventional Hydroelectric,19281,1,HY,0.5,0.95,0.5,0.5,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,19281,2,HY,0.5,0.95,0.5,0.5,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,14328,1,HY,1,0.84,0.9,0.9,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.05907173,C
WAT,Conventional Hydroelectric,14328,1,HY,10,0.8,8.5,8.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.529535865,B
WAT,Conventional Hydroelectric,14328,1,HY,10,0.8,8.5,8.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.529535865,B
WAT,Conventional Hydroelectric,12397,1,HY,7.9,1,7.9,7.9,1.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.504219409,B
WAT,Conventional Hydroelectric,14328,2,HY,48.6,0.9,52.5,52.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.799578059,A
WAT,Conventional Hydroelectric,14328,3,HY,48.6,0.9,52.5,52.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.799578059,A
WAT,Conventional Hydroelectric,14328,1,HY,117.9,0.9,125,125,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.949367089,A
WAT,Conventional Hydroelectric,12397,1,HY,4.1,1,4.1,4.1,1.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.377637131,B
WAT,Conventional Hydroelectric,19281,1,HY,4.4,0.95,5.5,5.5,0.6,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.398734177,B
WAT,Conventional Hydroelectric,22079,1642,HY,1.4,0.8,1.3,1.3,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.132911392,C
WAT,Conventional Hydroelectric,16534,1,HY,7.2,0.95,7.2,7.2,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.491561181,B
WAT,Conventional Hydroelectric,16534,1,HY,10,0.95,10,10,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.529535865,B
WAT,Conventional Hydroelectric,17609,4,HY,2.2,1,2.2,2.2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.219409283,C
WAT,Conventional Hydroelectric,14328,1,HY,7.6,0.9,8,8,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.502109705,B
WAT,Conventional Hydroelectric,14328,5,HY,57.6,0.9,60,60,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.852320675,A
WAT,Conventional Hydroelectric,14328,1,HY,5.5,1,5.5,5.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.44092827,B
WAT,Conventional Hydroelectric,14328,H1,HY,11.3,1,12.6,12.6,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.567510549,B
WAT,Conventional Hydroelectric,14328,H3,HY,11.3,1,12.6,12.6,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.567510549,B
WAT,Conventional Hydroelectric,14328,1,HY,12.1,0.9,13,13,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.580168776,B
WAT,Conventional Hydroelectric,14328,1,HY,0.7,0.8,0.9,0.9,0,8,2020,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.035864979,C
WAT,Conventional Hydroelectric,14328,2,HY,0.7,0.8,0.9,0.9,0,8,2020,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.035864979,C
WAT,Conventional Hydroelectric,14328,1,HY,36.9,0.9,35,35,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.746835443,B
WAT,Conventional Hydroelectric,14328,2,HY,36.9,0.9,35,35,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.746835443,B
WAT,Conventional Hydroelectric,14328,1,HY,18.4,0.9,18.5,18.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.632911392,B
WAT,Conventional Hydroelectric,14328,1,HY,5.5,0.8,5.7,5.7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.44092827,B
WAT,Conventional Hydroelectric,16612,1,HY,2.9,0.8,2.9,2.9,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.293248945,B
WAT,Conventional Hydroelectric,14191,1,HY,12.1,0.9,13,13,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.580168776,B
WAT,Conventional Hydroelectric,13402,7P,HY,1,0.99,0.9,0.9,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.05907173,C
WAT,Conventional Hydroelectric,13402,1,HY,0.5,0.99,0.5,0.5,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,19586,1,HY,3.6,0.8,1.7,2,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.358649789,B
WAT,Conventional Hydroelectric,14328,1,HY,10.2,0.86,12,12,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.554852321,B
WAT,Conventional Hydroelectric,14328,1,HY,1.6,0.8,2,2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.166666667,C
WAT,Conventional Hydroelectric,14328,H1,HY,34.6,0.9,30.5,30.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.732067511,B
WAT,Conventional Hydroelectric,14328,H2,HY,34.6,0.9,30.5,30.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.732067511,B
WAT,Conventional Hydroelectric,14328,H1,HY,26.7,0.9,23.3,23.3,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.675105485,B
WAT,Conventional Hydroelectric,14328,H2,HY,26.7,0.9,23.3,23.3,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.675105485,B
WAT,Conventional Hydroelectric,14328,H3,HY,26.7,0.9,23.3,23.3,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.675105485,B
WAT,Conventional Hydroelectric,14328,1,HY,51.7,0.9,47.5,47.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.814345992,A
WAT,Conventional Hydroelectric,14328,1,HY,13.6,0.8,11,11,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.597046414,B
WAT,Conventional Hydroelectric,14328,1,HY,2.6,0.8,2.4,2.4,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.257383966,B
WAT,Conventional Hydroelectric,14328,2,HY,2.7,0.85,2.4,2.4,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.261603376,B
WAT,Conventional Hydroelectric,14328,H3,HY,33.2,0.8,40,40,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.721518987,B
WAT,Conventional Hydroelectric,14328,H4,HY,32,0.8,40,40,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.710970464,B
WAT,Conventional Hydroelectric,14328,H1,HY,39.6,0.9,40,40,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.778481013,A
WAT,Conventional Hydroelectric,12397,1,HY,1.9,0.87,1.9,1.9,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.183544304,C
WAT,Conventional Hydroelectric,12397,1,HY,3.1,0.87,3.1,3.1,0.7,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.312236287,B
WAT,Conventional Hydroelectric,12397,1,HY,5.9,1,5.9,5.9,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.445147679,B
WAT,Conventional Hydroelectric,14328,1,HY,71.4,0.9,60,60,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.888185654,A
WAT,Conventional Hydroelectric,14328,2,HY,71.4,0.9,60,60,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.888185654,A
WAT,Conventional Hydroelectric,14328,1,HY,4.4,0.8,4.5,4.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.398734177,B
WAT,Conventional Hydroelectric,14328,2,HY,2,0.8,2,2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.191983122,C
WAT,Conventional Hydroelectric,14328,3,HY,3,1,2.7,2.7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.299578059,B
WAT,Conventional Hydroelectric,14328,H1,HY,63,0.9,63,63,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.867088608,A
WAT,Conventional Hydroelectric,14328,H2,HY,63,0.9,63,63,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.867088608,A
WAT,Conventional Hydroelectric,14328,1,HY,85.1,0.9,86,86,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.924050633,A
WAT,Conventional Hydroelectric,14328,2,HY,83.5,0.9,86,86,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.921940928,A
WAT,Conventional Hydroelectric,14328,1,HY,12.3,0.85,11,11,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.58649789,B
WAT,Conventional Hydroelectric,14328,2,HY,29.7,0.9,33,33,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.691983122,B
WAT,Conventional Hydroelectric,14328,1,HY,6.7,0.9,7,7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.47257384,B
